A3KJHBYLVDBQVF, 248859, true, Male, 32, White, , Not Hispanic, English, ENGLISH, Yes, A2615YW1YERQBO, 2, None, A2C73Y1COWCA51, 3, None, A3V06PKJGI7OY, 4, None, A248LF7KKHXZ14, 5, None, A2VOX49K21M6MQ, 1, None
A3KP8KFGG6734Q, 136042, false, Female, 56, White American Indian, , Not Hispanic, English, English, No, A2FOUSWQDYHIE0, None, 5, A1M24593XO5Z3C, None, 1, A3V92Z4UXBEPOM, None, 4, AIQ1I6ODSIO56, None, 2, AA3240MSZNQIZ, None, 3
A3N0WM58SO9R24, 257515, false, Female, 63, White, , Not Hispanic, English, English, No, A3388HIWAKD3DV, None, 4, A2OVWCQ4B9AHFY, None, 3, A2Y6K5DW6G7H0T, None, 2, A248LF7KKHXZ14, None, 5, A3V06PKJGI7OY, None, 1
A3OC7DWUX0M17C, 122959, true, Male, 22, White, , Not Hispanic, Other, English, Yes, A3JVAEYFE3XGQM, None, 4, A2GVON0W6E874S, None, 2, A22ZZCICZDCSTY, None, 1, A3V06PKJGI7OY, None, 3, A1H2UHJ78F185L, None, 5
A3PMDWVOWRTIS1, 134117, true, Male, 35, White, , Not Hispanic, English, english, Yes, A3LVO816U4WEEG, None, 5, AVBRJBJONL47I, None, 2, A2OO4PG3LBLP5I, None, 3, A2R0YYUAWNT7UD, None, 4, A1ZT30BGR3266K, None, 1
A3QVKXIIKK2FV, 172989, false, Male, 27, White, , Hispanic, English, , Yes, A30KYQGABO7JER, None, 2, A23EGLIF8IEH11, None, 5, A3KVKK1XLBTSN3, None, 4, A2OVWCQ4B9AHFY, None, 3, A3V92Z4UXBEPOM, None, 1
A3QVMLYF5SEMHA, 193187, false, Female, 38, White, , Not Hispanic, English, english, No, A2VOX49K21M6MQ, 5, None, A2RNCA7PK35LHT, 3, None, A3V92Z4UXBEPOM, 2, None, AYDB9H4888F3T, 4, None, A1MLAXF28U2EYB, 1, None
A3W4XLAHW96WQI, 594486, true, Female, 30, White, , None, English, English, Yes, A1B5SSGMTAQ9B5, 5, None, A1CY7IOJ9YH136, 2, None, A1ROEDVMTO9Y3X, 1, None, A2NZ7RMSBXESNI, 3, None, A1A8MBDIAQT43U, 4, None
A4M35GKK07AAS, 279429, false, Female, 30, White, , Hispanic, English, English, Yes, A2TLN8489YGY81, 1, None, A3UD3KTZ9BC406, 2, None, AJRY9ALX8069Y, 4, None, A3KP8KFGG6734Q, 3, None, A25CZJEFKXF4UV, 5, None
A52LQ3FS7QPHM, 128479, false, Male, 33, Black, , Not Hispanic, English, english, No, AIQ1I6ODSIO56, 1, None, A1MLAXF28U2EYB, 2, None, A1LEKO0AKAJGD0, 3, None, A222R4PNCF08OF, 4, None, A1H0PW1XZMA42P, 5, None
A598UDLZZZAJ3, 217936, true, Female, 63, Black, , Not Hispanic, English, English, No, A3V92Z4UXBEPOM, None, 5, A25CZJEFKXF4UV, None, 3, A1M24593XO5Z3C, None, 1, A27543PSHZQKUV, None, 2, A23EGLIF8IEH11, None, 4
A5J7GS4PTM3RH, 187221, true, Male, 28, White, , Hispanic, English, English, No, A3JVAEYFE3XGQM, None, 2, A21UA6O7ZFAIQJ, None, 4, A2OO4PG3LBLP5I, None, 1, A2KPDMEBJQUSR9, None, 3, A1LEKO0AKAJGD0, None, 5
A73UBWHFPAT7E, 114276, true, Female, 24, White, , Not Hispanic, English, English, No, A1YFVXP4A1CXSF, 1, None, A3KP8KFGG6734Q, 3, None, A1MLAXF28U2EYB, 4, None, AVBRJBJONL47I, 2, None, A38DXFI1TZA295, 5, None
A7ERZELTAMWL5, 185344, true, Male, 69, White, , Not Hispanic, English, English, No, A2BJGX6XXE49JG, None, 5, A1ROEDVMTO9Y3X, None, 4, A2RBBL8G1QMVX9, None, 2, A2OO4PG3LBLP5I, None, 1, A3LVO816U4WEEG, None, 3
A80VVVIK0U56Q, 153257, true, Female, 26, White, , Not Hispanic, English, english, No, A2FOUSWQDYHIE0, None, 1, A1W0RR1MDYW3NQ, None, 2, A328CL0WG845R, None, 3, A23EGLIF8IEH11, None, 4, A2NZ7RMSBXESNI, None, 5
A86TA4Y5NEAQ6, 508177, false, Male, 35, Black, , Hispanic, English, english, No, A2ZXEIWT5I1E16, 4, None, A22ZZCICZDCSTY, 2, None, AY3W2L53R7EL3, 1, None, A1B5SSGMTAQ9B5, 3, None, A30KYQGABO7JER, 5, None
A8KX1HFH8NE2Q, 118305, true, Male, 53, White, , Not Hispanic, English, English, No, A328CL0WG845R, None, 4, A2VOX49K21M6MQ, None, 3, A2TLN8489YGY81, None, 5, A1CY7IOJ9YH136, None, 1, A38DXFI1TZA295, None, 2
AAVXVUCG3TY5E, 135424, true, Male, 28, White, , Hispanic, English, English, No, A2BJGX6XXE49JG, None, 3, A23EGLIF8IEH11, None, 5, A222R4PNCF08OF, None, 2, A1M24593XO5Z3C, None, 1, AVPW7AXI9AFSM, None, 4
ABNH026RZU28C, 271643, true, Male, 40, Black, , Not Hispanic, English, english, Yes, A21UA6O7ZFAIQJ, 1, None, A27543PSHZQKUV, 3, None, A3UD3KTZ9BC406, 2, None, AJRY9ALX8069Y, 5, None, A23KH0CK7RRUGX, 4, None
AC9LOCQI79LLM, 667614, false, Male, 30, Black, , Hispanic, English, english, Yes, A2QD7QFGCUNF5N, 1, None, A1MLAXF28U2EYB, 2, None, AYDB9H4888F3T, 3, None, AVBRJBJONL47I, 4, None, A328CL0WG845R, 5, None
AETIZKQNUSBLB, 140104, true, Male, 29, White, , Not Hispanic, English, English, No, A2QD7QFGCUNF5N, None, 1, A2OO4PG3LBLP5I, None, 2, A3292UB6BZWMDB, None, 3, A27543PSHZQKUV, None, 4, A1W0RR1MDYW3NQ, None, 5
AGWWUXDX6CI38, 74527, true, Female, 23, White, , Not Hispanic, English, english, No, AA3240MSZNQIZ, 2, None, A1HXEXQTZCJ1DW, 5, None, A1DZMZTXWOM9MR, 3, None, A1W0RR1MDYW3NQ, 1, None, A1MLAXF28U2EYB, 4, None
AK77EA1UZ8KJG, 33663, false, Male, 23, American Indian, , Not Hispanic, English, english, No, A1M24593XO5Z3C, 1, None, A23EGLIF8IEH11, 4, None, A1KWRC85I15X6Y, 5, None, A3V92Z4UXBEPOM, 3, None, A1B5O1E2T429ET, 2, None
AKQAI78JTXXC9, 89646, true, Male, 37, White, , Not Hispanic, English, english, No, AXMPSUNKUBEIL, 5, None, A3JVAEYFE3XGQM, 3, None, A23EGLIF8IEH11, 2, None, A2NO3OTBZYY43Z, 1, None, A1ZT30BGR3266K, 4, None
AKSJ3C5O3V9RB, 829856, true, Female, 24, Asian, , Not Hispanic, English, English , No, A3PZ5UNL6UK8BX, None, 2, A1H2UHJ78F185L, None, 1, A1CY7IOJ9YH136, None, 3, A3V92Z4UXBEPOM, None, 5, A2OO4PG3LBLP5I, None, 4
AMGICKFHFKFCG, 162486, true, Female, 33, Black, , Not Hispanic, English, english, No, A23KH0CK7RRUGX, 5, None, AYDB9H4888F3T, 3, None, A3V06PKJGI7OY, 1, None, A2R0YYUAWNT7UD, 4, None, A1H2UHJ78F185L, 2, None
AMVHBQVJU46H4, 336723, false, Male, 40, White, , Not Hispanic, English, English, Yes, A3JVAEYFE3XGQM, 5, None, AXMPSUNKUBEIL, 1, None, A2GVON0W6E874S, 2, None, A2OO4PG3LBLP5I, 4, None, A2BJGX6XXE49JG, 3, None
AOIR8V07FYMH5, 158448, true, Male, 33, White, , Not Hispanic, English, English, No, A3LVO816U4WEEG, None, 3, A2615YW1YERQBO, None, 5, A3292UB6BZWMDB, None, 2, A1A8MBDIAQT43U, None, 1, A2C73Y1COWCA51, None, 4
ARWF605I7RWM7, 164097, true, Female, 40, White, , Hispanic, English, English, No, A1ROEDVMTO9Y3X, 4, None, AVPW7AXI9AFSM, 2, None, A2KPDMEBJQUSR9, 5, None, A2ATBS6XTIZE89, 3, None, A1H2UHJ78F185L, 1, None
AUATGK4NB3Q6O, 154577, false, None, 25, White, , Not Hispanic, English, English, Yes, A25CZJEFKXF4UV, 1, None, A2C73Y1COWCA51, 2, None, A1B5SSGMTAQ9B5, 3, None, A21UA6O7ZFAIQJ, 4, None, A3PZ5UNL6UK8BX, 5, None
AUATGK4NB3Q6O, 154590, false, None, 25, White, , Not Hispanic, English, English, Yes, A25CZJEFKXF4UV, 1, None, A2C73Y1COWCA51, 2, None, A1B5SSGMTAQ9B5, 3, None, A21UA6O7ZFAIQJ, 4, None, A3PZ5UNL6UK8BX, 5, None
AUATGK4NB3Q6O, 154601, false, None, 25, White, , Not Hispanic, English, English, Yes, A25CZJEFKXF4UV, 1, None, A2C73Y1COWCA51, 2, None, A1B5SSGMTAQ9B5, 3, None, A21UA6O7ZFAIQJ, 4, None, A3PZ5UNL6UK8BX, 5, None
AURYD2FH3FUOQ, 122043, true, Female, 58, White, , Not Hispanic, English, English, No, A1ROEDVMTO9Y3X, None, 2, A328CL0WG845R, None, 3, A2SM1GBN4ARGM4, None, 5, A222R4PNCF08OF, None, 4, AD0NVUGLDYDYN, None, 1
AUWJQWXVO4Q8, 231795, true, Female, 28, White, , Not Hispanic, English, English, No, A1MLAXF28U2EYB, None, 2, A1ROEDVMTO9Y3X, None, 3, A3KVKK1XLBTSN3, None, 1, AVPW7AXI9AFSM, None, 4, A2QBFXY9UQMJTT, None, 5
AV5FCKI1TTSKR, 95839, true, Male, 46, Black, , Not Hispanic, English, , No, AVBRJBJONL47I, None, 2, A30Y3H3UJ9QKWV, None, 3, A3UD3KTZ9BC406, None, 1, AA3240MSZNQIZ, None, 4, A1YFVXP4A1CXSF, None, 5
debug3146RI, 29479, false, Male, 123, Black American Indian Other, asdf, Hispanic, Spanish, asdf, No, A30KYQGABO7JER, None, 1, A1H2UHJ78F185L, None, 2, A3388HIWAKD3DV, None, 3, A25CZJEFKXF4UV, None, 4, A1M24593XO5Z3C, None, 5
debug3I1ST7, 41872, false, Male, 69696969, White, DINGO, Not Hispanic, Spanish, DINGO, No, A22ZZCICZDCSTY, 3, None, A2NZ7RMSBXESNI, 4, None, A2Y6K5DW6G7H0T, 2, None, A2VOX49K21M6MQ, 5, None, A1HXEXQTZCJ1DW, 1, None
debug7NC94A, 168867, true, Male, 31, American Indian, , Hispanic, English, eenglish, No, A2FOUSWQDYHIE0, 4, None, A2TLN8489YGY81, 2, None, A1M24593XO5Z3C, 3, None, AY3W2L53R7EL3, 1, None, A2GVON0W6E874S, 5, None
debug7NC94A, 126426, false, None, , NA, , None, None, , None, A3LVO816U4WEEG, 3, None, A328CL0WG845R, 4, None, A1M24593XO5Z3C, 5, None, A1B5SSGMTAQ9B5, 1, None, AD0NVUGLDYDYN, 2, None
debugHALSD2, 48092, true, Male, 69,   , BLINGO, Hispanic, Spanish, BLINGO, No, A2615YW1YERQBO, None, 1, A3KVKK1XLBTSN3, None, 2, A1H2UHJ78F185L, None, 3, A328CL0WG845R, None, 4, A3V92Z4UXBEPOM, None, 5
debugQPKGI8, 45277, false, Male, 420420420420, White, , Hispanic, Spanish, 420420420420, Yes, AVPW7AXI9AFSM, None, 1, A3388HIWAKD3DV, None, 2, A3KVKK1XLBTSN3, None, 3, A2R0YYUAWNT7UD, None, 4, A25CZJEFKXF4UV, None, 5
